file_path,duration,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,spectral_centroid_mean,spectral_bandwidth_mean,rolloff_mean,zcr_mean,genre
Data\genres_original\blues\blues.00010.wav,30.013333333333332,-173.81045532226562,90.2389144897461,137.17355346679688,32.903709411621094,-23.72303009033203,32.077186584472656,26.979677200317383,22.257993698120117,-16.67521095275879,17.02321434020996,4.194730758666992,12.652122497558594,-12.57178783416748,12.26854419708252,5.851668834686279,9.07992172241211,-2.87695050239563,10.420567512512207,-1.1783808469772339,8.102306365966797,-1.9682403802871704,7.45198917388916,1.8011796474456787,7.610537052154541,-3.0069503784179688,9.6771821975708,0.46209031343460083,0.17099185287952423,0.192556694149971,0.37835657596588135,0.3539493978023529,0.4592571556568146,0.27628475427627563,0.32396188378334045,0.1876537948846817,0.20239782333374023,0.32359975576400757,0.31653857231140137,1410.0234234402606,1512.304654662329,2765.967419971723,0.06295882576856149,blues
Data\genres_original\blues\blues.00011.wav,30.013333333333332,-287.931884765625,77.0152359008789,124.0107650756836,31.543550491333008,5.467447757720947,17.380319595336914,33.66307067871094,18.5605525970459,1.091653823852539,21.00514793395996,14.703699111938477,15.342257499694824,-4.881141662597656,12.228330612182617,8.668891906738281,13.759413719177246,0.7843316197395325,12.19304370880127,6.576079845428467,10.68758773803711,-4.8758158683776855,9.683862686157227,-3.1767609119415283,9.17584228515625,-5.538258075714111,8.111279487609863,0.2483403980731964,0.230317160487175,0.30519625544548035,0.4141206443309784,0.6587240099906921,0.541793942451477,0.3526597023010254,0.34855934977531433,0.34550485014915466,0.3478560447692871,0.27667346596717834,0.3209024965763092,1352.7427097237662,1756.8820971332527,2880.9110920279873,0.043930584759280744,blues
Data\genres_original\blues\blues.00012.wav,30.013333333333332,-207.23829650878906,67.64447784423828,132.82740783691406,25.807415008544922,-15.454079627990723,30.581554412841797,60.98097229003906,18.18055534362793,0.7190262675285339,17.718584060668945,12.461328506469727,10.055081367492676,1.163385272026062,10.389084815979004,-1.5329197645187378,10.565760612487793,-17.89584732055664,9.817126274108887,8.360363006591797,9.737114906311035,-2.459650754928589,11.81776237487793,-0.5846390724182129,9.630383491516113,0.3722645044326782,9.28075885772705,0.30373916029930115,0.16060714423656464,0.21950650215148926,0.20335963368415833,0.19669215381145477,0.26667144894599915,0.30215805768966675,0.1577230989933014,0.18236224353313446,0.2133905589580536,0.3753588795661926,0.6504871845245361,1360.6856016703396,1567.2994690310572,2738.8302548578886,0.06909500676720805,blues
Data\genres_original\blues\blues.00013.wav,30.013333333333332,-209.80392456054688,44.369503021240234,124.46475982666016,23.279464721679688,10.309392929077148,25.732269287109375,47.016357421875,12.182557106018066,6.478227138519287,10.094635009765625,15.415120124816895,12.090126037597656,-2.015941858291626,8.332612991333008,6.7262187004089355,8.71892261505127,-21.543222427368164,9.819252014160156,10.72083568572998,9.79083251953125,-5.532846450805664,9.521119117736816,-2.195727586746216,7.69403600692749,-3.0491857528686523,7.232870101928711,0.1276945173740387,0.14224939048290253,0.17113937437534332,0.14699555933475494,0.18999652564525604,0.23210017383098602,0.15635879337787628,0.21675123274326324,0.3452763855457306,0.3849097490310669,0.6917693018913269,0.3736830949783325,1324.5278252945684,1827.8501316965392,2711.4849187935033,0.0514017032820959,blues
Data\genres_original\blues\blues.00014.wav,30.013333333333332,-305.66436767578125,90.51316833496094,113.0710220336914,26.11797332763672,12.10733413696289,38.245975494384766,45.05219650268555,14.985570907592773,17.734384536743164,15.77492904663086,14.590070724487305,12.432700157165527,4.147995948791504,12.554463386535645,0.22631137073040009,12.918808937072754,-7.021586894989014,9.87876033782959,13.646476745605469,8.763540267944336,8.914210319519043,9.488390922546387,1.3037985563278198,7.917946815490723,5.9549784660339355,8.019832611083984,0.2959798276424408,0.31584712862968445,0.2945961654186249,0.23986488580703735,0.29456350207328796,0.31403103470802307,0.23693254590034485,0.23518002033233643,0.28398796916007996,0.37791839241981506,0.6206914782524109,0.4371238350868225,1171.967431930455,1705.3701299892873,2344.9874700913574,0.045036675850734724,blues
Data\genres_original\blues\blues.00015.wav,30.013333333333332,-238.51962280273438,66.17874145507812,120.10218811035156,26.984786987304688,-4.221948146820068,31.285717010498047,42.294593811035156,19.57513427734375,5.923821926116943,17.283571243286133,13.911397933959961,10.834488868713379,5.350523948669434,10.937950134277344,1.8952672481536865,11.994964599609375,-16.92808723449707,9.477280616760254,12.343145370483398,8.7311372756958,3.938899517059326,9.033889770507812,-1.396682858467102,7.804483413696289,0.013027713634073734,7.782454490661621,0.2700389623641968,0.16510167717933655,0.24188987910747528,0.24282662570476532,0.28292664885520935,0.29346129298210144,0.26243212819099426,0.17003124952316284,0.19486087560653687,0.24148698151111603,0.3523685932159424,0.5193532705307007,1420.438571434397,1731.176852967896,2930.239280470563,0.06370125495456304,blues
Data\genres_original\blues\blues.00016.wav,30.013333333333332,-233.77281188964844,70.41757202148438,120.66433715820312,23.701457977294922,-3.1640923023223877,34.74570846557617,39.514827728271484,19.920452117919922,3.831524133682251,16.866493225097656,18.828155517578125,12.50294017791748,-3.678738594055176,10.022332191467285,4.425468444824219,10.560239791870117,-14.96492862701416,10.076125144958496,17.57147789001465,10.110481262207031,1.8461248874664307,10.419306755065918,2.550088405609131,8.156763076782227,-1.2302391529083252,8.066139221191406,0.23239246010780334,0.16875648498535156,0.1495213508605957,0.27854713797569275,0.40721023082733154,0.2495265007019043,0.2720714807510376,0.3548412322998047,0.5287467837333679,0.5378588438034058,0.26490318775177,0.2538275718688965,1455.0726339659166,1826.0433384175,3010.010388721723,0.06134406117072699,blues
Data\genres_original\blues\blues.00017.wav,30.013333333333332,-245.68724060058594,72.0850601196289,140.4812469482422,28.287134170532227,-2.7912185192108154,28.21038055419922,60.40451431274414,18.997026443481445,18.903512954711914,15.34406566619873,9.828393936157227,9.99120807647705,3.563823938369751,10.888111114501953,0.5228623747825623,9.659253120422363,-16.378488540649414,11.362887382507324,6.629352569580078,10.258174896240234,7.258424282073975,9.839571952819824,-4.02123498916626,8.445611953735352,1.6011247634887695,8.541871070861816,0.30274373292922974,0.207266703248024,0.15756596624851227,0.15969359874725342,0.3066374659538269,0.2563743591308594,0.2543010413646698,0.31278467178344727,0.42521172761917114,0.5784976482391357,0.35299769043922424,0.31265056133270264,1089.0053435041514,1411.0016368511904,2135.41761075261,0.048326248912412995,blues
Data\genres_original\blues\blues.00018.wav,30.013333333333332,-252.48178100585938,53.61140441894531,104.94515991210938,24.577625274658203,15.2964448928833,25.728199005126953,42.68783950805664,12.756242752075195,6.77045202255249,9.637041091918945,21.611764907836914,10.829065322875977,-1.3111783266067505,8.571540832519531,5.6817450523376465,10.026283264160156,-16.636873245239258,11.207311630249023,12.169349670410156,11.120345115661621,-1.9619532823562622,7.222533226013184,1.9602652788162231,8.047303199768066,-0.8982278108596802,6.982861042022705,0.2108725756406784,0.1609884351491928,0.18929792940616608,0.20331983268260956,0.21737562119960785,0.2800200581550598,0.3292938470840454,0.25057685375213623,0.3302190899848938,0.37681809067726135,0.2984076142311096,0.39363691210746765,1537.4913865266892,2053.965411394372,3495.331815998405,0.056141769987432324,blues
Data\genres_original\blues\blues.00019.wav,30.013333333333332,-236.67947387695312,74.6769027709961,138.4055938720703,23.15781593322754,-4.930479049682617,34.16022872924805,47.65449905395508,17.642038345336914,5.15785026550293,21.593692779541016,8.887805938720703,9.574885368347168,0.4874057471752167,9.902547836303711,-3.788341999053955,12.609612464904785,-14.98486614227295,8.79478931427002,10.428945541381836,10.222540855407715,-0.3413841128349304,11.59830379486084,0.7833588719367981,8.970518112182617,1.780983805656433,8.82669448852539,0.19479887187480927,0.19424138963222504,0.1575937271118164,0.2542765140533447,0.34069907665252686,0.1469678282737732,0.13919757306575775,0.2439507246017456,0.4377345144748688,0.5545773506164551,0.2522874176502228,0.1730203479528427,1195.4981309471507,1481.0226384301282,2235.6144526718385,0.05888603900812065,blues
Data\genres_original\blues\blues.00020.wav,30.013333333333332,-230.36378479003906,54.673213958740234,127.07772827148438,19.944129943847656,7.114696025848389,24.502906799316406,39.76705551147461,13.266758918762207,1.9217218160629272,10.79000473022461,17.410606384277344,10.008848190307617,-5.626917839050293,8.92641544342041,8.2406644821167,8.336121559143066,-18.11604118347168,7.755754470825195,13.844724655151367,8.527018547058105,-3.757110834121704,8.459758758544922,2.5798490047454834,8.636519432067871,-4.316714286804199,7.91132116317749,0.24969853460788727,0.172549307346344,0.2179938554763794,0.2924686074256897,0.4961913824081421,0.24927711486816406,0.22601503133773804,0.3427834212779999,0.3880740702152252,0.29929032921791077,0.2833128571510315,0.4145439863204956,1390.3828142454292,1911.218377821177,3006.1467358794953,0.05258634232405259,blues
Data\genres_original\blues\blues.00021.wav,30.013333333333332,-264.6712646484375,79.62862396240234,138.85433959960938,31.645362854003906,11.167328834533691,35.82658767700195,48.52392578125,19.268068313598633,14.904312133789062,15.752654075622559,20.586437225341797,11.402316093444824,3.206176280975342,10.952874183654785,1.2635794878005981,10.218165397644043,-15.839372634887695,9.767083168029785,15.975111961364746,9.236078262329102,3.35821795463562,8.896369934082031,-1.506640911102295,8.481328964233398,1.896920919418335,8.368643760681152,0.23314043879508972,0.16188845038414001,0.1800544261932373,0.21771009266376495,0.38677167892456055,0.5578677654266357,0.4569147825241089,0.442967027425766,0.40354618430137634,0.29668959975242615,0.28413838148117065,0.2340335249900818,1046.7751266104485,1481.0558466484933,1831.2215641313805,0.047907452387857694,blues
Data\genres_original\blues\blues.00022.wav,30.013333333333332,-233.96311950683594,80.64891052246094,136.14453125,30.979476928710938,3.306636095046997,34.1024055480957,48.930625915527344,19.595056533813477,8.705183982849121,17.453187942504883,13.989510536193848,12.861146926879883,5.362715721130371,10.27220344543457,0.4101892113685608,11.319863319396973,-13.483556747436523,12.328202247619629,16.860368728637695,9.09572982788086,5.134751796722412,10.694040298461914,-2.230727434158325,8.787572860717773,3.9538214206695557,8.124321937561035,0.3898342549800873,0.2330634593963623,0.2116808444261551,0.2565474212169647,0.3292298913002014,0.49539053440093994,0.355815052986145,0.32016488909721375,0.28152817487716675,0.3177158832550049,0.2505592107772827,0.23779834806919098,1155.8692567088647,1497.9367164622345,2169.63258818518,0.05856995903422274,blues
Data\genres_original\blues\blues.00023.wav,30.013333333333332,-227.25579833984375,64.37701416015625,137.7651824951172,22.52033805847168,-14.502317428588867,35.287315368652344,63.57535934448242,14.525472640991211,5.601748466491699,12.35094928741455,11.988768577575684,9.674015045166016,1.8891490697860718,10.127279281616211,-1.8709355592727661,9.341795921325684,-7.618035793304443,9.875039100646973,-2.4516422748565674,9.88096809387207,-2.898021697998047,10.205559730529785,-9.43382453918457,9.376957893371582,-10.939208030700684,10.757295608520508,0.20817874372005463,0.2739207148551941,0.18811938166618347,0.20792683959007263,0.4832455515861511,0.22903046011924744,0.12468963116407394,0.16487424075603485,0.28213855624198914,0.6510637402534485,0.3653881847858429,0.19110773503780365,1210.1413910383174,1497.6767028673225,2521.9827390878772,0.052467009860788866,blues
Data\genres_original\blues\blues.00024.wav,30.013333333333332,-274.3768310546875,76.94295501708984,130.40737915039062,22.369991302490234,-6.357467174530029,36.6467399597168,70.38822174072266,17.649293899536133,13.26966381072998,15.17836856842041,9.47218132019043,12.471085548400879,7.733089447021484,11.023006439208984,-1.2365492582321167,12.257949829101562,-0.5709878206253052,9.704188346862793,-2.2971627712249756,8.298588752746582,3.7794153690338135,8.7601900100708,0.08548207581043243,8.574176788330078,-0.9368571043014526,11.25334644317627,0.3059863746166229,0.23333077132701874,0.2313605546951294,0.17506900429725647,0.20530390739440918,0.23783104121685028,0.11781543493270874,0.0823153480887413,0.12756329774856567,0.29739895462989807,0.6092574596405029,0.5336041450500488,1120.166568707164,1448.1227679043818,2324.212009226363,0.04727604770881671,blues
Data\genres_original\blues\blues.00025.wav,30.013333333333332,-249.31532287597656,63.06867218017578,131.0003204345703,18.39145278930664,0.6778697371482849,39.736236572265625,66.70415496826172,17.273815155029297,17.911272048950195,13.54662799835205,4.623277187347412,13.16049861907959,6.603808879852295,9.819101333618164,1.2421156167984009,9.912778854370117,1.4099408388137817,8.70279598236084,-1.5849273204803467,9.57912540435791,-0.9725385308265686,10.062399864196777,-3.572615385055542,9.225783348083496,-2.9297993183135986,9.288097381591797,0.24255448579788208,0.20957916975021362,0.26647526025772095,0.18082726001739502,0.23675505816936493,0.305176317691803,0.13574519753456116,0.11208091676235199,0.17639194428920746,0.43706879019737244,0.7760872840881348,0.4126380980014801,1109.3207630441668,1463.1107858840894,2243.3167778422276,0.051697390999613305,blues
Data\genres_original\blues\blues.00026.wav,30.013333333333332,-284.64056396484375,78.75625610351562,108.80130767822266,25.991207122802734,9.085318565368652,38.01242446899414,51.198062896728516,17.221446990966797,18.071889877319336,14.520167350769043,7.602154731750488,13.48654556274414,8.755716323852539,11.045978546142578,2.354090929031372,10.155267715454102,0.0033673658035695553,9.6673583984375,2.248495578765869,10.299798965454102,4.199125289916992,9.182453155517578,-3.2830638885498047,9.88689136505127,1.6176825761795044,8.28103256225586,0.37540948390960693,0.24692557752132416,0.21814578771591187,0.14881718158721924,0.20565743744373322,0.3697311282157898,0.20062130689620972,0.15378379821777344,0.19790981709957123,0.24965259432792664,0.4666779339313507,0.5095570683479309,1198.8570176825058,1573.3099533109162,2478.8330644576567,0.05197268646075019,blues
Data\genres_original\blues\blues.00027.wav,30.013333333333332,-228.2098388671875,53.045074462890625,130.3231658935547,26.256826400756836,-23.311424255371094,30.451108932495117,70.2009506225586,19.94104766845703,1.1310546398162842,13.4811372756958,7.5844268798828125,12.4130220413208,0.9005107879638672,10.017086029052734,1.9828153848648071,9.395953178405762,-6.16441535949707,7.864984035491943,-9.382747650146484,9.277066230773926,-2.5637800693511963,10.384272575378418,-4.525752544403076,7.680849552154541,-0.2604644000530243,8.233728408813477,0.39006543159484863,0.23868654668331146,0.2806510627269745,0.24534843862056732,0.4135757386684418,0.2971038222312927,0.20207984745502472,0.1252821683883667,0.16353566944599152,0.21445327997207642,0.3318790793418884,0.5615290999412537,1392.0263572927067,1494.8775639502574,2811.740048578886,0.07241441294470224,blues
Data\genres_original\blues\blues.00028.wav,30.013333333333332,-248.9888153076172,70.42845916748047,139.0577392578125,19.949249267578125,-16.270870208740234,34.14323806762695,57.137149810791016,18.143695831298828,20.188508987426758,12.578688621520996,10.186956405639648,11.542232513427734,4.542910575866699,11.239727020263672,0.33107200264930725,10.87491512298584,-7.874579429626465,8.356060028076172,-3.45457124710083,8.277095794677734,-2.6574361324310303,8.915149688720703,-2.8329575061798096,8.164122581481934,-0.9046584367752075,9.767704010009766,0.2911836802959442,0.2208682894706726,0.25875145196914673,0.1777319610118866,0.21091939508914948,0.30962657928466797,0.16718782484531403,0.10157474130392075,0.16208438575267792,0.33741462230682373,0.5993869304656982,0.4765993058681488,1115.5894796268226,1398.7226588974142,2290.6881593496228,0.04801998743232792,blues
Data\genres_original\blues\blues.00029.wav,30.013333333333332,-233.72897338867188,60.71240997314453,101.19027709960938,29.75174331665039,17.6479549407959,19.370012283325195,23.734172821044922,14.801249504089355,2.0825467109680176,15.082636833190918,25.93639373779297,11.64332389831543,-16.956384658813477,18.41728401184082,15.084952354431152,10.656017303466797,-22.273954391479492,9.916281700134277,4.381609916687012,11.076237678527832,-23.201656341552734,12.937291145324707,-6.050580978393555,9.039295196533203,-5.06792688369751,8.991291046142578,0.2692185342311859,0.35695508122444153,0.4736796021461487,0.43120911717414856,0.2816455364227295,0.22594431042671204,0.20370928943157196,0.22682087123394012,0.24057112634181976,0.3192925751209259,0.17705655097961426,0.16014046967029572,1648.8848322083284,2190.0464211359326,3760.300128697796,0.05289486961040216,blues
Data\genres_original\blues\blues.00030.wav,30.013333333333332,-206.9323272705078,45.00080871582031,117.80413818359375,27.631820678710938,23.241365432739258,16.76723861694336,28.308992385864258,16.16461944580078,-1.1260130405426025,13.957167625427246,18.867395401000977,12.685312271118164,-21.9730224609375,14.575560569763184,17.844066619873047,11.717653274536133,-25.595348358154297,14.146355628967285,2.1395230293273926,10.152356147766113,-17.7824764251709,8.550710678100586,-8.011028289794922,7.771098613739014,-17.610441207885742,8.534090042114258,0.24562276899814606,0.1638697236776352,0.19971714913845062,0.2715935707092285,0.2927083373069763,0.4675283432006836,0.3755134046077728,0.386324942111969,0.22245217859745026,0.16297580301761627,0.2057415097951889,0.16624271869659424,1379.0236797531356,2003.7311331314502,3015.6143507105567,0.039366118039443156,blues
Data\genres_original\blues\blues.00031.wav,30.013333333333332,-221.87301635742188,50.120155334472656,110.85540008544922,24.215469360351562,18.63608169555664,13.800015449523926,30.92296028137207,13.434971809387207,3.296435832977295,14.877094268798828,22.585636138916016,10.030202865600586,-20.403690338134766,17.845788955688477,12.121833801269531,10.700623512268066,-26.3325138092041,10.440435409545898,-4.367300987243652,10.110742568969727,-26.395551681518555,11.35164737701416,-13.047178268432617,10.366905212402344,-12.667627334594727,12.100625991821289,0.13404496014118195,0.28729894757270813,0.44929617643356323,0.3312368094921112,0.15567010641098022,0.10285583883523941,0.19868522882461548,0.2870168387889862,0.24915188550949097,0.41897183656692505,0.2475229799747467,0.18285924196243286,1330.6062681557469,1973.2623612410227,2898.630603338892,0.04294722484048724,blues
Data\genres_original\blues\blues.00032.wav,30.013333333333332,-288.7326965332031,72.93171691894531,105.90115356445312,28.803089141845703,18.776206970214844,20.827404022216797,23.682645797729492,18.50762939453125,5.682040691375732,19.532705307006836,25.548940658569336,12.81578254699707,-13.463248252868652,15.106858253479004,12.437667846679688,11.208590507507324,-11.96367073059082,14.010676383972168,1.5746145248413086,11.502111434936523,-15.640523910522461,11.236612319946289,-6.632071018218994,9.041329383850098,-11.693038940429688,10.121296882629395,0.35346487164497375,0.2188638299703598,0.1967010200023651,0.18280252814292908,0.22355972230434418,0.296047568321228,0.31156402826309204,0.4349830150604248,0.27721989154815674,0.24801258742809296,0.29694485664367676,0.27406594157218933,1309.7746510229813,1883.25814994079,2765.2346582257833,0.03938839846771075,blues
